Order	Family	Genus	species	Sexual System	Karyotype	Genotypic	Haplodiploidy	Predicted ploidy	Chromosome_number_female_2N	Chromosome_number_male_2N
Acariformes	Acaridae	Acarus	siro	gonochorous	XO				18	
Acariformes	Acaridae	Acotyledon	formosani	parthenogenetic						
Acariformes	Acaridae	Caloglyphus	berlesei	gonochorous	XO				18	
Acariformes	Acaridae	Caloglyphus	michaeli	gonochorous	XO				16	
Acariformes	Acaridae	Caloglyphus	mycophagus	gonochorous	XO				16	
Acariformes	Acaridae	Rhizoglyphus	echinopus	gonochorous	XY				10	
Acariformes	Acaridae	Rhizoglyphus	robini	gonochorous						
Acariformes	Acaridae	Sancassania	berlesei	gonochorous	XO				18	
Acariformes	Acaridae	Sancassania	michaeli	gonochorous	XO				16	
Acariformes	Acaridae	Sancassania	mycophaga	gonochorous	XO				16	
Acariformes	Acaridae	Sapracarus	sp.	parthenogenetic						
Acariformes	Acaridae	Sapracarus	tuberculalUs	parthenogenetic						
Acariformes	Acaridae	Schwiebea	elongata	parthenogenetic						
Acariformes	Acaridae	Troglocoptes	sp.1	parthenogenetic						
Acariformes	Acaridae	Troglocoptes	sp.2	parthenogenetic						
Acariformes	Acaridae	Troglocoptes	sp.3	parthenogenetic						
Acariformes	Acaridae	Troglocoptes	sp.4	parthenogenetic						
Acariformes	Acaridae	Tyrophagus	casei	gonochorous	XY				10	
Acariformes	Acaridae	Tyrophagus	neiswanderi	gonochorous	XY				12	
Acariformes	Acaridae	Tyrophagus	palmarum	gonochorous	XO				16	
Acariformes	Acaridae	Tyrophagus	putrescentiae	gonochorous	XO				16	
Acariformes	Achipteriidae	Achipteria	coleoptrata	gonochorous						
Acariformes	Achipteriidae	Achipteria	punctata	gonochorous					18	
Acariformes	Achipteriidae	Achipteria	species	gonochorous						
Acariformes	Achipteriidae	Anachipteria	species	gonochorous						
Acariformes	Anystidae	Anystis	baccarum	parthenogenetic						
Acariformes	Anystidae	Anystis	salicinus	parthenogenetic						
Acariformes	Arrenuridae	Arrenurus	bicuspidator	gonochorous					20	
Acariformes	Arrenuridae	Arrenurus	caudatus	gonochorous					26	
Acariformes	Arrenuridae	Arrenurus	maculata	gonochorous					20	
Acariformes	Arrenuridae	Arrenurus	pustulator	gonochorous					23	
Acariformes	Arrenuridae	Arrenurus	sp.1	gonochorous					20	
Acariformes	Arrenuridae	Arrenurus	sp.2	gonochorous					26	
Acariformes	Arrenuridae	Arrenurus	sp.3	gonochorous						
Acariformes	Arrenuridae	Arrenurus	sp.4	gonochorous						
Acariformes	Arrenuridae	Arrenurus	sp.5	gonochorous						
Acariformes	Astegistidae	Cultroribula	bicultrata	parthenogenetic						
Acariformes	Astegistidae	Cultroribula	divergens	parthenogenetic						
Acariformes	Atopochthoniidae	Atopochthonius	artiodactylus	parthenogenetic						
Acariformes	Bdellidae	Bdella	capitosa	parthenogenetic						
Acariformes	Bdellidae	Bdella	tropica	parthenogenetic						
Acariformes	Brachychthoniidae	Brachychthonius	berlesei	parthenogenetic						
Acariformes	Brachychthoniidae	Brachychthonius	pius	parthenogenetic						
Acariformes	Brachychthoniidae	Eobrachychthonius	latior	parthenogenetic						
Acariformes	Brachychthoniidae	Liochthonius	brevis	parthenogenetic						
Acariformes	Brachychthoniidae	Liochthonius	sellnicki	parthenogenetic						
Acariformes	Brachychthoniidae	Liochthonius	strenzkei	parthenogenetic						
Acariformes	Brachychthoniidae	Poecilochthonius	spiciger	parthenogenetic						
Acariformes	Brachychthoniidae	Sellnickochthonius	immaculatus	parthenogenetic						
Acariformes	Brachychthoniidae	Sellnickochthonius	lydiae	parthenogenetic						
Acariformes	Brachychthoniidae	Sellnickochthonius	suecia	parthenogenetic						
Acariformes	Brachychthoniidae	Sellnickochthonius	zelawaiensis	parthenogenetic						
Acariformes	Brachychthoniidae	Synchthonius	crenulatus	parthenogenetic						
Acariformes	Camerobiidae	Neophyllobius	aesculi	gonochorous			other		22	
Acariformes	Camerobiidae	Neophyllobius	elegans	gonochorous			other		22	
Acariformes	Camerobiidae	Neophyllobius	piniphilus	gonochorous			other		20	
Acariformes	Camisiidae	Camisia	aff. lapponica	parthenogenetic						
Acariformes	Camisiidae	Camisia	carrolli	parthenogenetic						
Acariformes	Camisiidae	Camisia	horrida	parthenogenetic						
Acariformes	Camisiidae	Camisia	invenusta	parthenogenetic						
Acariformes	Camisiidae	Camisia	segnis	parthenogenetic						
Acariformes	Camisiidae	Camisia	spinifer	parthenogenetic						
Acariformes	Camisiidae	Heminothrus	interlamellaris	parthenogenetic						
Acariformes	Camisiidae	Heminothrus	longisetosus	parthenogenetic						
Acariformes	Camisiidae	Heminothrus	ornatissimus	parthenogenetic						
Acariformes	Camisiidae	Heminothrus	paolianus	parthenogenetic						
Acariformes	Camisiidae	Heminothrus	targionii	parthenogenetic						
Acariformes	Camisiidae	Plarynothrus	altimontanus	parthenogenetic						
Acariformes	Camisiidae	Plarynothrus	banksi	parthenogenetic						
Acariformes	Camisiidae	Plarynothrus	biangulatus	parthenogenetic						
Acariformes	Camisiidae	Plarynothrus	bicarinatus	parthenogenetic						
Acariformes	Camisiidae	Plarynothrus	brevisetosus	parthenogenetic						
Acariformes	Camisiidae	Plarynothrus	carinatus	parthenogenetic						
Acariformes	Camisiidae	Plarynothrus	castaneus	parthenogenetic						
Acariformes	Camisiidae	Plarynothrus	major	parthenogenetic						
Acariformes	Camisiidae	Plarynothrus	microclava	parthenogenetic						
Acariformes	Camisiidae	Plarynothrus	peltifer	gonochorous					18	
Acariformes	Camisiidae	Platynothrus	peltifer	parthenogenetic						
Acariformes	Camisiidae	Platynothrus	punctatus	parthenogenetic						
Acariformes	Camisiidae	Platynothrus	septentrionalis	parthenogenetic						
Acariformes	Camisiidae	Platynothrus	sibiricus	parthenogenetic						
Acariformes	Camisiidae	Platynothrus	skoettsbergi	parthenogenetic						
Acariformes	Camisiidae	Platynothrus	thori	parthenogenetic						
Acariformes	Camisiidae	Platynothrus	traversus	parthenogenetic						
Acariformes	Carabodidae	Carabodes	femoralis	gonochorous						
Acariformes	Carabodidae	Carabodes	granulatus	parthenogenetic						
Acariformes	Ceratoppiidae	Ceratoppia	bipilis	gonochorous						
Acariformes	Ceratoppiidae	Ceratoppia	species	gonochorous						
Acariformes	Ceratozetidae	Ceratozetes	cf.	gonochorous						
Acariformes	Ceratozetidae	Ceratozetes	cuspidatus	parthenogenetic						
Acariformes	Ceratozetidae	Ceratozetes	gracilis	gonochorous						
Acariformes	Ceratozetidae	Ceratozetes	parvulus	parthenogenetic						
Acariformes	Ceratozetidae	Fuscozetes	species	gonochorous						
Acariformes	Chamobatidae	Chamobates	borealis	gonochorous						
Acariformes	Chamobatidae	Chamobates	voigtsi	gonochorous						
Acariformes	Cheyletidae	Acaropsellina	docta	gonochorous			other		10	
Acariformes	Cheyletidae	Cheyletus	malaccensis	gonochorous			other		4	
Acariformes	Cheyletidae	Cheletogenes	ornatus	gonochorous			other		4	
Acariformes	Cheyletidae	Cheyletus	eruditus	parthenogenetic					4	
Acariformes	Cheyletidae	Nodele	simplex	gonochorous			other		4	
Acariformes	Cosmochthoniidae	Gozmanyina	majesta	parthenogenetic						
Acariformes	Cosmochthoniidae	Nipponiella	sp	parthenogenetic						
Acariformes	Crotoniidae	Austronothrus	clarki	gonochorous						
Acariformes	Crotoniidae	Austronothrus	curviseta	gonochorous						
Acariformes	Crotoniidae	Austronothrus	flagellatus	gonochorous						
Acariformes	Crotoniidae	Crotonia	brachyrostrum	gonochorous						
Acariformes	Crotoniidae	Crotonia	caudalis	gonochorous						
Acariformes	Crotoniidae	Holonothrus	sp.	gonochorous						
Acariformes	Cunaxidae	Cunaxa	capreolus	gonochorous			other		22	
Acariformes	Damaeidae	Damaeobelba	minutissima	parthenogenetic						
Acariformes	Damaeidae	Damaeus	angustipes	gonochorous						
Acariformes	Damaeidae	Damaeus	verticillipes	gonochorous					18	
Acariformes	Damaeidae	Epidamaeus	species	gonochorous						
Acariformes	DAMAEOLIDAE	Fosseremus	laciniatus auct	parthenogenetic						
Acariformes	ELLIPTOCHTHONIIDAE	Elliptochthonius	profundus	parthenogenetic						
Acariformes	Eniochthoniidae	Eniochthonius	minutissimus	parthenogenetic						
Acariformes	Epidermoptidae	Myialges	pari	gonochorous			other		16	
Acariformes	EPILOHMANNIIDAE	Epilohmannia	cylindrica	parthenogenetic						
Acariformes	EPILOHMANNIIDAE	Epilohmannia	pallida	parthenogenetic						
Acariformes	EPILOHMANNIIDAE	Epilohmannia	styriaca	parthenogenetic						
Acariformes	EPILOHMANNIIDAE	Epilohmannoides	jacoti	parthenogenetic						
Acariformes	EPILOHMANNIIDAE	Epilohmannoides	terrae	parthenogenetic						
Acariformes	Eremobelbidae	Eremobelba	gracilior	gonochorous						
Acariformes	Ereynetidae	Riccardoella	limacum	gonochorous			other		10	
Acariformes	Eriophyidae	Abacarus	hystrix	gonochorous			other			
Acariformes	Eriophyidae	Aceria	ficus	gonochorous			other			
Acariformes	Eriophyidae	Aceria	guerreronis	gonochorous			other			
Acariformes	Eriophyidae	Aceria	oleae	gonochorous			other			
Acariformes	Eriophyidae	Aceria	sheldoni	gonochorous			other		4	
Acariformes	Eriophyidae	Aculops	cornutus	gonochorous			other			
Acariformes	Eriophyidae	Aculops	fockeui	gonochorous			other			
Acariformes	Eriophyidae	Aculops	lycopersici	gonochorous			other		4	
Acariformes	Eriophyidae	Aculops	pelekassi	gonochorous			other			
Acariformes	Eriophyidae	Aculops	tetanothrix	gonochorous			other		4	
Acariformes	Eriophyidae	Aculus	persicae	gonochorous			other		4	
Acariformes	Eriophyidae	Aculus	schlechtendali	gonochorous			other		4	
Acariformes	Eriophyidae	Phyllocoptruta	oleivora	gonochorous			other		4	
Acariformes	Eriophyidae	Artacris	macrorhynchus	gonochorous			other		4	
Acariformes	Eriophyidae	Epitrimerus	pyri	gonochorous			other			
Acariformes	Eriophyidae	Eriophyes	laevis	gonochorous			other			
Acariformes	Eriophyidae	Eriophyes	tiliae	gonochorous			other		4	
Acariformes	Eriophyidae	Leipothrix	dipsacivagus	gonochorous			other			
Acariformes	Eriophyidae	Rhyncaphytoptus	ficifoliae	gonochorous			other			
Acariformes	Eriophyidae	Tegolophus	hassani	gonochorous			other			
Acariformes	Eriophyidae	Vasates	aceriscrumena	gonochorous			other			
Acariformes	Erythraeidae	Balaustium	sp.	parthenogenetic						
Acariformes	Erythraeidae	Erythraeus	sp.	gonochorous					16	
Acariformes	Eulohmanniidae	Eulohmannia	ribagai	parthenogenetic						
Acariformes	Eupalopsellidae	Saniosulus	nudus	gonochorous			other		6	
Acariformes	Euphthiracaridae	Microtritia	minima	parthenogenetic						
Acariformes	Euphthiracaroidea	Rhysotritia	ardua	parthenogenetic						
Acariformes	Euphthiracaroidea	Rhysotritia	duplicata	parthenogenetic						
Acariformes	Eupodidae	Claveupodes	delicatus	parthenogenetic						
Acariformes	Eupodidae	Eupodes	sigmoidensis	parthenogenetic						
Acariformes	Eupodidae	Eupodes	sp.	gonochorous			other		18	
Acariformes	Eupodidae	Hawaiieupodes	thermophilus	parthenogenetic						
Acariformes	Eupodidae	Linopodes	sp.	gonochorous			other		18	
Acariformes	Eutegaeidae	Eutegaeus	curviseta	gonochorous						
Acariformes	EUZETIDAE	Euzetes	globulus	gonochorous					18	
Acariformes	Galumnidae	Galumna	ithacensis	gonochorous						
Acariformes	Galumnidae	Galumna	sp.	gonochorous					18	
Acariformes	Galumnidae	Orthogalumna	terebrantis	gonochorous			other		18	
Acariformes	Galumnidae	Pergalumna	curva	parthenogenetic						
Acariformes	Galumnidae	Pergalumna	emarginata	gonochorous						
Acariformes	Galumnidae	Pergalumna	formiparthenogenesis (obligate)ria	gonochorous						
Acariformes	Gehypochthoniidae	Gehypochthonius	rhadamanthus	parthenogenetic						
Acariformes	Gehypochthoniidae	Gehypochthonius	urticinus	parthenogenetic						
Acariformes	Gehypochthoniidae	Gehypochthonius	xarifae	parthenogenetic						
Acariformes	Glycyphagidae	Glycyphagus	domesticus	gonochorous	XO				18	
Acariformes	Gymnodamaeidae	Gymnodamaeus	bicostaus	gonochorous						
Acariformes	Gymnodamaeidae	Jacotella	species	gonochorous						
Acariformes	HAPLOCHTHONlIDAE	Amnemochthonius	taeniophorus	parthenogenetic						
Acariformes	HAPLOCHTHONlIDAE	Haplochthonius	simplex	parthenogenetic						
Acariformes	Haplozetidae	Peloribates	cf.	gonochorous						
Acariformes	Haplozetidae	Protoribates	capucinus	parthenogenetic						
Acariformes	Haplozetidae	Protoribates	lophotrichus	parthenogenetic						
Acariformes	Haplozetidae	Rostrozetes	foveolatus	parthenogenetic						
Acariformes	Haplozetidae	Xylobates	capucinus	parthenogenetic						
Acariformes	Haplozetidae	Xylobates	oblongus	parthenogenetic						
Acariformes	Haplozetidae	Xylobates	robuSlior	parthenogenetic						
Acariformes	Harpirhynchidae	Harpyrhynchus	brevis	gonochorous			other		4	
Acariformes	Harpirhynchidae	Harpyrhynchus	novoplumaris	gonochorous			other		4	
Acariformes	Hemisarcoptidae	Hemisarcoptes	coccophagus	gonochorous					14	
Acariformes	Hermanniellidae	Hermanniella	species	gonochorous						
Acariformes	Hermanniidae	Hermannia	gibba	gonochorous					16	
Acariformes	Histiostomatidae	Anoetus	laboratorium	gonochorous			other		8	
Acariformes	Histiostomatidae	Hormosianoetus	laboratorium	gonochorous			other		8	
Acariformes	Histiostomatidae	Myianoetus	sp.	gonochorous			other			
Acariformes	Histiostomatidae	Hexanoetus	conoidalis	gonochorous			other			
Acariformes	Histiostomatidae	Histiostoma	bakeri	gonochorous						
Acariformes	Histiostomatidae	Histiostoma	feroniarum	gonochorous			other		14	
Acariformes	Histiostomatidae	Histiostoma	feroniarum.2	parthenogenetic						
Acariformes	Histiostomatidae	Histiostoma	formosana	gonochorous			other			
Acariformes	Histiostomatidae	Histiostoma	humiditatis	parthenogenetic						
Acariformes	Histiostomatidae	Histiostoma	julorum	gonochorous			other			
Acariformes	Histiostomatidae	Histiostoma	murchei	gonochorous			other			
Acariformes	Humerobatidae	Humerobates	rostrolamellatus	gonochorous			other		16	
Acariformes	Hydrachnidae	Hydrachna	globosa	gonochorous					12	
Acariformes	Hydrachnidae	Hydrachna	leegei	gonochorous					20	
Acariformes	Hydrachnidae	Hydrachna	sp.1	gonochorous					12	
Acariformes	Hydrachnidae	Hydrachna	sp.2	gonochorous					12	
Acariformes	Hydrachnidae	Hydrachna	uniscutata	gonochorous					12	
Acariformes	Hydrodromidae	Hydrodroma	despiciens	gonochorous					6	
Acariformes	Hydrodromidae	Hydrodroma	despiciens.2	gonochorous					16	
Acariformes	HYDROZETlDAE	Hydrozetes	dimorphus virginalis	parthenogenetic						
Acariformes	HYDROZETlDAE	Hydrozetes	lacustris	parthenogenetic						
Acariformes	HYDROZETlDAE	Hydrozetes	parisiensis	parthenogenetic						
Acariformes	HYDROZETlDAE	Hydrozetes	terrestris	parthenogenetic						
Acariformes	HYDROZETlDAE	Hydrozetes	tridactylus	parthenogenetic						
Acariformes	Hydryphantidae	Hydryphantes	bayeri	gonochorous					10	
Acariformes	Hydryphantidae	Hydryphantes	clypeatus	gonochorous					6	
Acariformes	Hydryphantidae	Hydryphantes	ruber	gonochorous					12	
Acariformes	Hydryphantidae	Hydryphantes	sp.	gonochorous					10	
Acariformes	Hydryphantidae	Hydryphantes	sp.1	gonochorous					10	
Acariformes	Hydryphantidae	Hydryphantes	sp.2	gonochorous					10	
Acariformes	Hydryphantidae	Parathyas	dirempta	gonochorous					18	
Acariformes	Hygrobatidae	Hygrobates	calliger	gonochorous					14	
Acariformes	Hypochthoniidae	Eohypochthonius	magnus	parthenogenetic						
Acariformes	Hypochthoniidae	Eohypochthonius	travei	parthenogenetic						
Acariformes	Hypochthoniidae	Hypochthonius	luteus	parthenogenetic						
Acariformes	Hypochthoniidae	Hypochthonius	rufulus	gonochorous					18	
Acariformes	Hypochthoniidae	Hypochthonius	rufulus.2	parthenogenetic						
Acariformes	Hypochthoniidae	Malacoangelia	remigera	parthenogenetic						
Acariformes	Labidostommatidae	Labidostomma	luteum	parthenogenetic						
Acariformes	Lebertiidae	Lebertia	porosa	gonochorous					16	
Acariformes	Lebertiidae	Lebertia	sp.1	gonochorous					16	
Acariformes	Lebertiidae	Lebertia	sp.2	gonochorous					18	
Acariformes	Lebertiidae	Lebertia	stackelbergi	gonochorous					18	
Acariformes	Liacaridae	Liacarus	coracinus	gonochorous						
Acariformes	Liacaridae	Liacarus	subterraneus	gonochorous						
Acariformes	Limnesiidae	Limnesia	maculata	gonochorous					18	
Acariformes	Limnesiidae	Limnesia	sp.1	gonochorous					18	
Acariformes	Limnesiidae	Limnesia	sp.2	gonochorous					18	
Acariformes	Limnesiidae	Limnesia	undulata	gonochorous					18	
Acariformes	Limnocharidae	Limnochares	aquatica	gonochorous					6	
Acariformes	LlMNOZETIDAE	Limnozetes	amnicus	parthenogenetic						
Acariformes	LlMNOZETIDAE	Limnozetes	atmetos	parthenogenetic						
Acariformes	LlMNOZETIDAE	Limnozetes	borealis	parthenogenetic						
Acariformes	LlMNOZETIDAE	Limnozetes	guyi	parthenogenetic						
Acariformes	LlMNOZETIDAE	Limnozetes	latilamellata	parthenogenetic						
Acariformes	LlMNOZETIDAE	Limnozetes	lustrum	parthenogenetic						
Acariformes	LlMNOZETIDAE	Limnozetes	onondaga	parthenogenetic						
Acariformes	LlMNOZETIDAE	Limnozetes	palmerae	parthenogenetic						
Acariformes	LlMNOZETIDAE	Limnozetes	sphagni	parthenogenetic						
Acariformes	Lohmanniidae	Annectacarus	mucronatus	parthenogenetic						
Acariformes	Lohmanniidae	Cryptacarus	promecus	parthenogenetic						
Acariformes	Lohmanniidae	Lohmannia	banksi	parthenogenetic						
Acariformes	Lohmanniidae	Lohmannia	lanceolata	parthenogenetic						
Acariformes	Lohmanniidae	Meristacarus	sp.	parthenogenetic						
Acariformes	Lohmanniidae	Torpacarus	omittens	parthenogenetic						
Acariformes	Malaconothridae	Malaconothrus	crassisetosa	parthenogenetic						
Acariformes	Malaconothridae	Malaconothrus	gracilis	parthenogenetic						
Acariformes	Malaconothridae	Malaconothrus	hauseri	parthenogenetic						
Acariformes	Malaconothridae	Malaconothrus	robustus	parthenogenetic						
Acariformes	Malaconothridae	Malaconothrus	robustus asiaticus	parthenogenetic						
Acariformes	Malaconothridae	Malaconothrus	sp.1	parthenogenetic						
Acariformes	Malaconothridae	Malaconothrus	sp.2	parthenogenetic						
Acariformes	Malaconothridae	Trimalaconothrus	glaber	parthenogenetic						
Acariformes	Malaconothridae	Trimalaconothrus	novus	parthenogenetic						
Acariformes	Malaconothridae	Trimalaconothrus	saxosus	parthenogenetic						
Acariformes	Malaconothridae	Trimalaconothrus	simplex	parthenogenetic						
Acariformes	Mesoplophoridae	Archoplophora	laevis	parthenogenetic						
Acariformes	Mesoplophoridae	Archoplophora	villosa	parthenogenetic						
Acariformes	Mochlozetidae	Podoribates	pratensis	gonochorous						
Acariformes	Mycobatidae	Punctoribates	insignis	parthenogenetic						
Acariformes	Mycobatidae	Punctoribates	punctum	gonochorous						
Acariformes	Nanhermanniidae	Cyrthermalllzia	guadeloupensis	parthenogenetic						
Acariformes	Nanhermanniidae	Cyrthermalllzia	sp.1	parthenogenetic						
Acariformes	Nanhermanniidae	Masthermannia	sp.1	parthenogenetic						
Acariformes	Nanhermanniidae	Nanhermannia	comitalis	parthenogenetic						
Acariformes	Nanhermanniidae	Nanhermannia	coronata	parthenogenetic						
Acariformes	Nanhermanniidae	Nanhermannia	dorsalis	parthenogenetic						
Acariformes	Nanhermanniidae	Nanhermannia	elegantula	parthenogenetic						
Acariformes	Nanhermanniidae	Nanhermannia	nana	parthenogenetic						
Acariformes	Nehypochthoniidae	Nehypochthorum	porosus	parthenogenetic						
Acariformes	Neoliodidae	Poroliodes	farinosus	gonochorous					18	
Acariformes	Nothridae	Nothrus	anauniensis	parthenogenetic						
Acariformes	Nothridae	Nothrus	borussicus	parthenogenetic						
Acariformes	Nothridae	Nothrus	macedi	parthenogenetic						
Acariformes	Nothridae	Nothrus	monticolus	parthenogenetic						
Acariformes	Nothridae	Nothrus	palustris	parthenogenetic						
Acariformes	Nothridae	Nothrus	pratensis	parthenogenetic						
Acariformes	Nothridae	Nothrus	quadripilis	parthenogenetic						
Acariformes	Nothridae	Nothrus	silvestris	parthenogenetic						
Acariformes	Nothridae	Nothrus	silvicus	parthenogenetic						
Acariformes	Nothridae	Nothrus	terminalis carolinae	parthenogenetic						
Acariformes	Nothridae	Nothrus	truncatus	parthenogenetic						
Acariformes	Nothridae	Novonothrus	flagellatus	gonochorous						
Acariformes	Oppiidae	Graptoppia	(Stenoppia)	parthenogenetic						
Acariformes	Oppiidae	Microppia	minus	parthenogenetic						
Acariformes	Oppiidae	Multioppia	species	gonochorous						
Acariformes	Oppiidae	Oppia	cf.	gonochorous						
Acariformes	Oppiidae	Oppia	nitens	parthenogenetic						
Acariformes	Oppiidae	Oppia	nodosa	parthenogenetic						
Acariformes	Oppiidae	Oppia	sp.	gonochorous			other		18	
Acariformes	Oppiidae	Oppiella	nova	parthenogenetic						
Acariformes	Oppiidae	Oppioid	sp.	gonochorous						
Acariformes	Oppiidae	Quadroppia	circumita	gonochorous						
Acariformes	Oppiidae	Quadroppia	quadricarinata	parthenogenetic						
Acariformes	Oppiidae	Quadroppia	sp.1	gonochorous						
Acariformes	Oppiidae	Quadroppia	sp.2	parthenogenetic						
Acariformes	Oppiidae	Quadroppia	sp.3	gonochorous						
Acariformes	Oribatellidae	Oribatella	calcarata	gonochorous						
Acariformes	Oribatellidae	Oribatella	quadricornuta	gonochorous						
Acariformes	Oribatellidae	Oribatella	sakamorii	parthenogenetic						
Acariformes	Oribatellidae	Oribatella	sp.1	gonochorous						
Acariformes	Oribatellidae	Oribatella	sp.2	gonochorous						
Acariformes	Oribatulidae	Oribatula	sakamorii	parthenogenetic						
Acariformes	Oribatulidae	Oribatula	tibialis	gonochorous						
Acariformes	Palaeacaridae	Palaeacarus	hystricinus	parthenogenetic						
Acariformes	Palaeacaridae	Palaeacarus	kamenskii	parthenogenetic						
Acariformes	Parakalummidae	Protokalumma	salicis	gonochorous						
Acariformes	Paratydeidae	Neotydeus	ardisannae	parthenogenetic						
Acariformes	Parhypochthoniidae	Parhypochrhonius	aphidinus	parthenogenetic						
Acariformes	PEDlCULOCHELlDAE	Paralycus	lavoipierrei	parthenogenetic						
Acariformes	PEDlCULOCHELlDAE	Paralycus	parvulus	parthenogenetic						
Acariformes	Penthaleidae	Halotydeus	destructor	gonochorous						
Acariformes	Penthaleidae	Halotydeus	destructor.2	parthenogenetic						
Acariformes	Penthaleidae	Penthaleus	major	parthenogenetic						
Acariformes	Phenopelopidae	Eupelops	hirtus	gonochorous						
Acariformes	Phenopelopidae	Eupelops	plicatus	gonochorous						
Acariformes	Phenopelopidae	Eupelops	torulosus	gonochorous						
Acariformes	Phthiracaridae	Atropacarus	striculus	parthenogenetic						
Acariformes	Phthiracaridae	Phthiracarus	compressus	gonochorous						
Acariformes	Phthiracaridae	Phthiracarus	setosellus	gonochorous						
Acariformes	Phthiracaridae	Steganacarus	magnus	gonochorous						
Acariformes	PHYLLOCHTHONIIDAE	Phyllochthonius	aoutii	parthenogenetic						
Acariformes	Pionidae	Piona	camea	gonochorous					22	
Acariformes	Pionidae	Piona	coccinea coccinea	gonochorous					20	
Acariformes	Pionidae	Piona	nodata	gonochorous					8	
Acariformes	Pionidae	Piona	sp.1	gonochorous					8	
Acariformes	Pionidae	Piona	sp.2	gonochorous					20	
Acariformes	Pionidae	Piona	sp.3	gonochorous					22	
Acariformes	Pionidae	Piona	sp.4	gonochorous						
Acariformes	Pionidae	Piona	uncata uncata	gonochorous					20	
Acariformes	Podapolipidae	Chrysomelobia	labidomerae	gonochorous			other			
Acariformes	Podopterotegaeidae	Podopterotegaeus	tectus	parthenogenetic						
Acariformes	POMERANTZIIDAE	Pomerantzia	benhami	parthenogenetic						
Acariformes	POMERANTZIIDAE	Pomerantzia	kethleyi	parthenogenetic						
Acariformes	POMERANTZIIDAE	Pomerantzia	prolata	parthenogenetic						
Acariformes	Pterochthoniidae	Pterochthonius	angelus	parthenogenetic						
Acariformes	Pterygosomatidae	Geckobiella	texana	gonochorous			other			
Acariformes	Pyemotidae	Pyemotes	herfsi	gonochorous			other			
Acariformes	Pyemotidae	Pyemotes	scolyti	gonochorous			other			
Acariformes	Pyemotidae	Pyemotes	tritici	gonochorous			other		6	
Acariformes	Pyemotidae	Pyemotes	ventricosus	gonochorous			other		6	
Acariformes	Pygmephoridae	Pediculaster	mesembrinae	gonochorous			other		6	
Acariformes	Pygmephoridae	Scutacaridae	flechtmanni	gonochorous			other		6	
Acariformes	Pygmephoridae	Siteroptes	graminum	gonochorous			other		6	
Acariformes	Pygmephoridae	Siteroptes	reniformis	gonochorous			other		6	
Acariformes	Pyroglyphidae	Dermatophagoides	farinae	gonochorous	XO					
Acariformes	RAPHIGNATHIDAE	Neognathus	terrestris	parthenogenetic						
Acariformes	Rhagidiidae	Evadorhagidia	oblikensis	parthenogenetic						
Acariformes	Rhagidiidae	Poecilophysis	faeroensis	parthenogenetic						
Acariformes	Rhagidiidae	Poecilophysis	pratensis	parthenogenetic						
Acariformes	Rhagidiidae	Rhagidia	diversicolor	parthenogenetic						
Acariformes	Rhagidiidae	Rhagidia	gigas	parthenogenetic						
Acariformes	Rhagidiidae	Robustocheles	mucronata	parthenogenetic						
Acariformes	Rhagidiidae	Shibaia	longisensilla	parthenogenetic						
Acariformes	Sarcoptidae	Sarcoptes	scabiei	gonochorous	XO				18	
Acariformes	Scheloribatidae	Scheloribates	laevigatus	gonochorous						
Acariformes	Scheloribatidae	Scheloribates	lanceoliger	gonochorous						
Acariformes	Scheloribatidae	Scheloribates	species	gonochorous						
Acariformes	Scutacaridae	Imparipes	histricinus	gonochorous			other			
Acariformes	STIGMOCHEYLIDAE	Stigmocheylus	sp.1	parthenogenetic						
Acariformes	STIGMOCHEYLIDAE	Stigmocheylus	sp.2	parthenogenetic						
Acariformes	Suctobelbidae	Allosuctobelba	obtusa	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	falcata	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	hamata	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	hurshi	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	laevis	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	palustris	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	similis	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.1	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.10	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.11	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.12	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.13	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.14	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.15	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.16	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.17	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.18	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.19	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.2	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.20	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.21	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.3	parthenogenetic						
Acariformes	Suctobelbidae	Suctobelbella	sp.4	parthenogenetic						
