institutionCode	otherCatalogNumbers	preservative	phylum	class	order	family	genus	specificEpithet	year	sequencing_status	sample_collected	sample_collected_by
NHMUK	NHMUK:ecatalogue:9832230	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Homotropus	signatus	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9860611	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Macrocentrus	bicolor	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9809763	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Ptinidae	Ochina	ptinoides	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264553	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Ophyiulus	pilosus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458855	Dry frozen (-80°C)	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	nobilis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9420477	100% ethanol	Arthropoda	Chilopoda	Scolopendromorpha	Cryptopidae	Cryptops	hortensis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458851	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Rhizedra	lutosa	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9173285	Dry frozen (-200°C)	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	angustipennis	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458856	Dry frozen (-80°C)		Insecta	Lepidoptera	Pterophoridae	Amblyptilia	acanthadactyla	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474026	80% ethanol	Arthropoda	Malacostraca	Amphipoda	Maeridae	Maera	othonis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9173645	Dry frozen (-200°C)	Arthropoda	Insecta	Plecoptera	Leuctridae	Leuctra	hippopus	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9582322	80% ethanol	Arthropoda	Diplopoda	Chordeumatida	Chordeumatidae	Melogona	scutellaris	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9317314	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Pteromalidae	Cleonymus	obscurus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9431720	Ethanol	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	pilicornis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473954	80% ethanol	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys	incisa	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9824000	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Glypta	similis	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9431784	Ethanol	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	pilicornis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413301	Dry frozen (-80°C)		Insecta	Lepidoptera	Gelechiidae	Helcystogramma	rufescens	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264541	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Uloboridae	Uloborus	plumipes	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264525	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Allajulus	nitidus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422578	Dry frozen (-80°C)		Insecta	Lepidoptera	Gelechiidae	Oxypteryx	atrella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413221	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Apidae	Nomada	flavopicta	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9505091	Dry frozen (-80°C)	Arthropoda	Insecta	Blattodea	Ectobiidae	Ectobius	pallidus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473780	Dry frozen (-80°C)	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	Amphiura	chiajei	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413242	Dry frozen (-80°C)		Insecta	Lepidoptera	Nymphalidae	Vanessa	atalanta	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9825166	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Megaspilidae	Conostigmus	frontalis	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474002	80% ethanol	Arthropoda	Malacostraca	Decapoda	Munididae	Munida	rugosa	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387907	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Miridae	Campyloneura	virgula	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473962	80% ethanol	Annelida	Polychaeta	Phyllodocida	Phyllodocidae	Phyllodoce	groenlandica	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473879	Dry frozen (-80°C)	Annelida	Polychaeta	Spionida	Spionidae	Spiophanes	kroyeri	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9528235	IMS 80% (fixed in formalin)	Annelida	Polychaeta		Capitellidae			2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413266	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Pimpla	rufipes	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9505162	80% ethanol	Arthropoda	Arachnida	Araneae	Theridiidae	Paidiscura	pallens	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9254345	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Linyphiidae	Erigone		2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9582321	80% ethanol	Arthropoda	Diplopoda		Haaseidae	Hylebainosoma	nontronensis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9505160	80% ethanol	Arthropoda	Arachnida	Araneae	Theridiidae	Paidiscura	pallens	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9832235	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Promethes	sulcator	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9809740	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Apionidae	Aspidapion	radiolus	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413319	Dry frozen (-80°C)		Insecta	Lepidoptera	Crambidae	Pyrausta	purpuralis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413294	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Sermylassa	halensis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9824004	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Exyston	pratorum	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9809627	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Nitidulidae	Epuraea	aestiva	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9809750	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Staphylinidae	Stenus	ossium	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473781	Dry frozen (-80°C)	Bryozoa	Gymnolaemata	Ctenostomatida	Alcyonidiidae	Alcyonidium	hirsutum	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413255	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Ligdia	adustata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474006	80% ethanol	Arthropoda	Malacostraca	Decapoda	Oregoniidae	Hyas	araneus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9346710	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Kateretidae	Brachypterolus	vestitus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9254335	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Amaurobiidae	Amaurobius	similis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248395	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Epitrix	atropae	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9254403	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Clubionidae	Clubiona	corticalis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9824003	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Bathythrix	formosa	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9968229	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Elateridae	Athous	bicolor		sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474008	80% ethanol	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	Amphiura	filiformis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458847	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Dryophthoridae	Sitophilus	granarius	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9823993	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Nemeritis	macrocentra	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387970	Dry frozen (-80°C)		Insecta	Lepidoptera	Sesiidae	Synanthedon	formicaeformis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387980	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Ciidae	Cis	bidentatus	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9247961	Dry frozen (-200°C)	Arthropoda	Malacostraca	Amphipoda	Gammaridae	Gammarus		2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9173288	Dry frozen (-200°C)	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	angustipennis	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248195	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Rhytistylus	proceps	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473896	Dry frozen (-80°C)		Polychaeta		Phyllodocidae	Eteone		2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473945	80% ethanol	Annelida	Polychaeta		Opheliidae	Ophelia	acuminata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9247968	100% ethanol	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Nematostella	vectensis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473900	Dry frozen (-80°C)	Mollusca	Polyplacophora					2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9247978	80% ethanol	Arthropoda	Malacostraca	Amphipoda	Corophiidae	Corophium	volutator	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473859	Dry frozen (-80°C)	Arthropoda	Malacostraca	Cumacea	Bodotriidae	Iphinoe	serrata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413324	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Selenia	tetralunaria	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413273	Dry frozen (-80°C)		Insecta	Lepidoptera	Pyralidae	Endotricha	flammealis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473952	Dry frozen (-80°C)	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys	incisa	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248422	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Asilidae	Machimus	atricapillus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9173005	Dry frozen (-200°C)	Annelida	Clitellata	Rhynchobdellida	Glossiphoniidae	Glossiphonia	complanata	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264511	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Cylindroiulus	britannicus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413208	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Aphrophoridae	Neophilaenus	lineatus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413312	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Curculionidae	Ceutorhynchus	obstrictus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9505845	80% ethanol		Actinopterygii	Osmeriformes	Osmeridae	Osmerus	eperlanus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9254402	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Pisauridae	Pisaura	mirabilis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9254409	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Philodromidae	Tibellus	oblongus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248114	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Epitrix	atropae	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9836239	Dry (pinned)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Agrothereutes	abbreviatus	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387977	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cassida	rubiginosa	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413223	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Tephritidae	Tephritis	formosa	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9414779	Dry frozen (-80°C)	Arthropoda	Chilopoda	Geophilomorpha	Geophilidae	Geophilus	flavus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387969	Dry frozen (-80°C)		Insecta	Lepidoptera	Sesiidae	Sesia	bembeciformis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413285	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Erebidae	Miltochrista	miniata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474031	80% ethanol	Annelida	Polychaeta	Phyllodocida	Sigalionidae	Pholoe	baltica	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264536	100% ethanol	Arthropoda	Arachnida	Araneae	Uloboridae	Uloborus	plumipes	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9459056	Dry frozen (-80°C)		Insecta	Lepidoptera	Gelechiidae	Anarsia	innoxiella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413272	Dry frozen (-80°C)		Insecta	Lepidoptera	Tortricidae	Lathronympha	strigana	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9173716	Dry frozen (-200°C)	Arthropoda	Insecta	Plecoptera	Nemouridae	Nemoura	lacustris	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413317	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Chrysolina	polita	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387986	Dry frozen (-80°C)		Insecta	Lepidoptera	Lymantriidae	Orgyia	antiqua	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9459059	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Tischeriidae	Coptotriche	marginea	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9809768	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Curculionidae	Andrion	regensteinensis	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9388001	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Bruchidius	siliquastri	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9254347	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Linyphiidae	Erigone		2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422590	Dry frozen (-80°C)		Insecta	Lepidoptera	Pyralidae	Acrobasis	suavella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474019	80% ethanol	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys	incisa	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9470273	80% ethanol	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	nobilis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9364569	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Cantharidae	Cantharis	flavilabris	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248404	Liquid Nitrogen	Arthropoda	Insecta	Orthoptera	Acrididae	Gomphocerippus	rufus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458854	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Epirrita	dilutata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9505099	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Diphyus	quadripunctorius	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9528592	80% ethanol	Arthropoda	Chilopoda	Geophilomorpha	Sogonidae	Strigamia	crassipes	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248304	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Aphthona	euphorbiae	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473830	Dry frozen (-80°C)	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	Amphipholis	squamata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9173364	Dry frozen (-200°C)	Arthropoda	Insecta	Plecoptera	Chloroperlidae	Chloroperla	tripunctata	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9505094	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Calliphoridae	Protophormia	terraenovae	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422589	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Asilidae	Machimus	cingulatus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9414843	Dry frozen (-80°C)	Arthropoda	Diplopoda		Julidae	Cylindroiulus	caeruleocinctus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9825165	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Macrocentrus	bicolor	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9809762	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Rhadalidae	Aplocnemus		2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473753	Dry frozen (-80°C)					Haustorius	arenarius	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9268419	Dry frozen (-200°C)	Arthropoda	Insecta	Ephemeroptera	Heptageniidae	Rhithrogena	germanica	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264522	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Cylindroiulus	punctatus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413206	Dry frozen (-80°C)		Insecta	Lepidoptera	Tortricidae	Acleris	notana	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264539	100% ethanol	Arthropoda	Arachnida	Araneae	Uloboridae	Uloborus	plumipes	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9832227	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Aleiodes	similis	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9505179	80% ethanol	Arthropoda	Malacostraca	Isopoda	Armadillidiidae	Armadillidium	depressum	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387976	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Cantharidae	Rhagonycha	fulva	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473771	Dry frozen (-80°C)	Arthropoda	Malacostraca	Amphipoda	Gammaridae	Gammarus	marinus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422568	70% ethanol	Arthropoda	Arachnida	Araneae	Thomisidae	Diaea	dorsata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458849	Dry frozen (-80°C)	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Conocephalus	discolor	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9824010	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion	ventricosus	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474001	80% ethanol	Echinodermata	Asteroidea	Valvatida	Solasteridae	Crossaster	papposus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422575	70% ethanol	Arthropoda	Arachnida	Araneae	Araneidae	Mangora	acalypha	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422583	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Erebidae	Eilema	griseola	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413262	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Ligdia	adustata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474004	80% ethanol	Arthropoda	Malacostraca	Decapoda	Oregoniidae	Hyas	araneus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9431764	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Ptinidae	Stegobium	paniceum	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9173355	Dry frozen (-200°C)	Arthropoda	Insecta	Trichoptera	Polycentropodidae	Polycentropus	irroratus	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474020	80% ethanol	Annelida	Polychaeta	Spionida	Spionidae	Aonides	oxycephala	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9823991	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ismaridae	Ismarus	similis	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264519	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Cylindroiulus	punctatus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9860607	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Triclistus	globulipes	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474011	80% ethanol	Echinodermata	Echinoidea	Spatangoida	Loveniidae	Echinocardium	flavescens	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422579	Dry frozen (-80°C)		Insecta	Lepidoptera	Gelechiidae	Oxypteryx	atrella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413315	Dry frozen (-80°C)		Insecta	Lepidoptera	Tortricidae	Agapeta	zoegana	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9505100	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Xorides	praecatorius	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9420481	100% ethanol	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	forficatus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9387979	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Elateridae	Agriotes	sputator	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9247981	Dry frozen (-200°C)	Arthropoda	Malacostraca	Amphipoda	Corophiidae	Corophium	volutator	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473934	80% ethanol	Mollusca	Bivalvia		Veneridae	Chamelea	striatula	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9860606	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Itoplectis	alternans	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413230	Dry frozen (-80°C)	Arthropoda	Insecta	Orthoptera	Acrididae	Stenobothrus	lineatus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9470274	80% ethanol	Arthropoda	Arachnida	Araneae	Theridiidae	Steatoda	grossa	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413240	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Thalpophila	matura	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9528237	IMS 80% (fixed in formalin)	Annelida	Polychaeta					2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473887	Dry frozen (-80°C)	Arthropoda	Malacostraca	Amphipoda	Talitridae	Talitrus	saltator	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9582319	80% ethanol	Arthropoda	Diplopoda		Haaseidae	Hylebainosoma	nontronensis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248104	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Atypidae	Atypus	affinis	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9852286	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Meteorus	ictericus	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473846	Dry frozen (-80°C)	Echinodermata	Ophiuroidea	Amphilepidida	Ophiopholidae	Ophiopholis	aculeata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474015	80% ethanol	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys	incisa	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413322	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Acronicta	rumicis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474009	80% ethanol	Echinodermata	Ophiuroidea	Amphilepidida	Amphiuridae	Amphiura	filiformis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413231	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Coccinellidae	Calvia	quatuordecimguttata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422570	70% ethanol	Arthropoda	Arachnida	Araneae	Salticidae	Heliophanus	flavipes	2021	sample_collected	DTOL	NHM
