taxon_id	input	rank	suggested
1963000	Marionina riparia	species	Globulidrilus riparius
251686	Calliobdella punctata	species	Calliobdella lophii
759311	Eunice floridana	species	Eunice norvegica
365161	Leodice antennata	species	Eunice antennata
120503	Leodice torquata	species	Eunice torquata
188456	Paucibranchia bellii	species	Marphysa bellii
759322	Paucibranchia fallax	species	Marphysa fallax
104721	Lumbrineris futilis	species	Lumbrineris latreilli
188453	Scoletoma funchalensis	species	Lumbrineris funchalensis
645994	Euclymene oerstedi	species	Euclymene oerstedii
1400843	Macroclymene santanderensis	species	Euclymene santandarensis
2138294	Petaloproctus borealis	species	Petaloproctus tenuis
190468	Ophelia aulogaster	species	Ophelina acuminata
875966	Ophelia borealis	species	Ophelia limacina
1818072	Paraonis gracilis	species	Levinsenia gracilis
378302	Neogyptis mediterranea	species	Gyptis mediterranea
714613	Aglaophamus pulcher	species	Aglaophamus pulchra
1336437	Nereis regia	species	Eunereis longissima
2486365	Eulalia aurea	species	Eulalia aurea Gravier, 1896
329455	Eulalia pusilla	species	Eulalia expusilla
271774	Halosydna gelatinosa	species	Alentia gelatinosa
46595	Harmothoe coeliaca	species	Harmothoe impar
46595	Harmothoe elisabethae	species	Harmothoe impar
1210412	Malmgrenia mcintoshi	species	Malmgreniella mcintoshi
55702	Fimbriosthenelais minor	species	Sthenelais boa
884644	Epigamia macrophthalma	species	Epigamia macrophtalma
418338	Synmerosyllis lamelligera	species	Pionosyllis lamelligera
1317018	Claudrilus draco	species	Protodrilus draco
1462455	Claudrilus hypoleucus	species	Protodrilus hypoleucus
152572	Megadrilus purpureus	species	Protodrilus purpureus
1462451	Meiodrilus adhaerens	species	Protodrilus adhaerens
356936	Janua heterostropha	species	Janua pagenstecheri
46598	Magelona papillicornis	species	Magelona mirabilis
1818079	Kirkegaardia tesselata	species	Monticellina tesselata
307612	Pherusa obscura	species	Pherusa plumosa
283781	Cistenides granulata	species	Pectinaria granulata
186181	Bosmina coregoni	species	Eubosmina coregoni
42846	Daphnia hyalina	species	Daphnia longispina
60160	Tuoba poseidonis	species	Clinopodes poseidonis
302061	Aetideopsis armatus	species	Chiridius armatus
503077	Euaugaptilus palumboi	species	Euaugaptilus palumbii
1912954	Bathycalanus princeps	species	Elenacalanus princeps
148582	Gaussia princeps	species	Gaussia princeps (Scott, 1894)
1281426	Calocalanus kristalli	species	Calocalanus curtus
1042268	Sarsamphiascus tenuiremis	species	Amphiascus tenuiremis
389310	Monstrilla longicornis	species	Monstrilla clavata
298441	Trochicola enterica	species	Trochicola entericus
1109213	Anchistrotos zeugopteri	species	Taeniacanthus zeugopteri
257370	Caligus rapax	species	Caligus elongatus
1553473	Halobrecta algae	species	Halobrecta puncticeps
877822	Bledius minor	species	Bledius opacus
2870886	Remus filum	species	Cafius filum
2870887	Remus sericeus	species	Cafius sericeus
1229735	Ampelisca cavicoxa	species	Ampelisca brevicornis
1229735	Ampelisca intermedia	species	Ampelisca brevicornis
1920381	Pleonexes helleri	species	Ampithoe helleri
2268669	Atylus vedlomensis	species	Nototropis vedlomensis
2268660	Leptocheirus pilosus	species	Leptocheirus hirsutimanus
2268639	Dyopedos monacantha	species	Dyopedos monacanthus
3059497	Chaetogammarus olivii	species	Pectenogammarus olivii
2596854	Echinogammarus marinus	species	Marinogammarus marinus
190421	Echinogammarus pirloti	species	Chaetogammarus pirloti
2596867	Echinogammarus planicrurus	species	Pectenogammarus planicrurus
2596869	Echinogammarus trichiatus	species	Chaetogammarus trichiatus
1799757	Ptilohyale plumicornis	species	Parhyale plumicornis
1732168	Metopa rubrovittata	species	Stenula rubrovittata
2094492	Syrrhoites pusillus	species	Syrrhoites pusilla
191377	Britorchestia brito	species	Talorchestia brito
94561	Cumopsis goodsir	species	Cumopsis goodsiri
qmMakCost	Makrokylindrus costatus	species	Makrokylindrus Costatus
1732139	Axius stirhynchus	species	Axius stirynchus
2733857	Trichocaris bartletti	species	Benthoecetes bartletti
576230	Parapontophilus abyssi	species	Pontophilus gracilis
576236	Eualus cranchii	species	Thoralus cranchii
1129409	Inachus parvirostris	species	Inachus dorsettensis
664323	Neomaja goltziana	species	Maja goltziana
1986576	Spongicoloides koehleri	species	Spongiocaris koehleri
150493	Euphausia krohnii	species	Euphausia krohni
82763	Idotea balthica	species	Idotea baltica
664628	Stenosoma acuminatum	species	Synisoma acuminatum
664629	Stenosoma capito	species	Synisoma capito
664630	Stenosoma lancifer	species	Synisoma lancifer
664631	Stenosoma nadejda	species	Synisoma nadejda
2664508	Birsteiniamysis inermis	species	Neobirsteiniamysis inermis
419516	Erythrops serratus	species	Erythrops serrata
236580	Siriella clausii	species	Siriella clausi
3060932	Typhlotanais eximius	species	Egregiella eximia
84307	Derocheilocaris typica	species	Derocheilocaris typicus
702388	Hyalocoecia hyalophyllum	species	Conchoecia hyalophyllum
1930646	Obtusoecia obtusata	species	Conchoecia obtusata
702424	Parthenoecia parthenoda	species	Porroecia parthenoda
1507506	Cyprinotus salinus	species	Heterocypris salina
509935	Pontocypris avena	species	Pontocypris mytiloides
424461	Callipallene phantoma	species	Callipallene sagamiensis
373266	Anoplodactylus pygmaeus	species	Anoplodactylus petiolatus
120987	Joania cordata	species	Argyrotheca cordata
515451	Cauloramphus spiniferum	species	Cauloramphus spinifer
2865494	Diporula verrucosa	species	Microporella verrucosa
2910774	Pacificincola perforata	species	Pacificinicola perforata
193293	Watersipora cucullata	species	Watersipora subovoidea
626267	Diplosolen obelium	species	Diplosolen obelia
129073	Tylosurus imperialis	species	Tylosurus acus
596122	Chromogobius zebratus	species	Gobius depressus zebratus
202599	Centrolabrus melanocercus	species	Symphodus melanocercus
1003820	Umbrina ronchus	species	Umbrina robinsoni
508659	Phrynorhombus norvegicus	species	Zeugopterus norvegicus
426095	Chelidonichthys lastoviza	species	Trigloporus lastoviza
91970	Sigmops elongatus	species	Gonostoma elongatum
286196	Eudistoma banyulense	species	Eudistoma banyulensis
7719	Ciona gelatinosa	species	Ciona intestinalis
341086	Microcosmus vulgaris	species	Microcosmus sulcatus
335025	Deania calceus	species	Deania calcea
335028	Centroselachus crepidater	species	Centroscymnus crepidater
90246	Leucopleurus acutus	species	Lagenorhynchus acutus
9755	Physeter macrocephalus	species	Physeter catodon
2759737	Pteroeides spinosum	species	Pteroeides griseum
1411680	Cerianthus lloydii	species	Synarachnactis lloydii
2751900	Epizoanthus incrustatus	species	Epizoanthus papillosus
500581	Stylactis inermis	species	Stylactaria inermis
662005	Sertularella gaudichaudi	species	Sertularella mediterranea
1035495	Sertularia gracilis	species	Amphisbetia distans
308591	Sertularia perpusilla	species	Tridentata perpusilla
1035496	Tridentata marginata	species	Sertularia marginata
2758538	Olindias phosphorica	species	Olindias muelleri
451882	Kudoa quadratum	species	Kudoa nova
1532213	Lampea pancerina	species	Lampetia pancerina
72675	Henricia pertusa	species	Henricia sanguinolenta
46515	Asterina gibbosa	species	Asterina gibbosa (Pennant, 1777)
1320720	Leptometra phalangium	species	Leptometra celtica
471979	Ova canaliferus	species	Schizaster canaliferus
1902851	Deima validum	species	Deima validum validum
1815248	Ophiura irrorata	species	Ophiuroglypha irrorata
1318627	Tetranchyroderma megastoma	species	Tetranchyroderma megastomum
1903275	Macoma balthica	species	Limecola balthica
244499	Ungulina rubra	species	Ungulina cuneata
749937	Placida verticilata	species	Placida verticillata
453418	Assiminea ostiorum	species	Assiminea grayana
1273215	Caecum imperforatum	species	Caecum trachea
219076	Crepidula moulinsii	species	Crepidula gibbosa
1928650	Ecrobia vitrea	species	Ecrobia ventrosa
489475	Payraudeautia intricata	species	Euspira intricata
304923	Rissoa membranacea	species	Rissoa labiosa
169321	Dendropoma cristatum	species	Dendropoma petraeum
604273	Cumia reticulata	species	Colubraria reticulata
2589389	Pseudofusus rostratus	species	Gracilipurpura rostrata
1421143	Curtitoma violacea	species	Oenopota bicarinata
444096	Tritia nitida	species	Nassarius nitidus
620629	Aplus dorbignyi	species	Pollia dorbignyi
929453	Spurilla neapolitana	species	Spurilla neapolitana (Delle Chiaje, 1841)
2059240	Coryphella browni	species	Fjordia browni
71485	Coryphella lineata	species	Fjordia lineata
929458	Calmella cavolini	species	Flabellina cavolini
71368	Okenia pulchella	species	Okenia aspersa
3003407	Atalodoris neapolitana	species	Idaliadoris neapolitana
157146	Duvaucelia odhneri	species	Tritonia nilsodhneri
177464	Eulimella acicula	species	Eulimella laevis
177525	Pyrgiscus rufus	species	Pyrgiscus rufa
703306	Jujubinus corallinus	species	Jujubinus exasperatus
256108	Rhyssoplax olivacea	species	Chiton olivaceus
1281471	Neodiplopeltula intermedia	species	Diplopeltis intermedia (Gerlach, 1954)
320060	Metachromadoroides remanei	species	Metachromadora remanei
620897	Anguillicoloides crassus	species	Anguillicola crassus
56195	Cerebratulus viridis	species	Lineus viridis
2480081	Lineus bilineatus	species	Siphonenteron bilineatum
937754	Cephalothrix bioculata	species	Cephalothrix linearis
648054	Nybelinia scoliodoni	species	Nybelinia indica
2269075	Haliotrema cupensis	species	Xenoligophoroides cobitis
92212	Atriaster heterodus	species	Polylabris heterodus
92222	Solostamenides mugilis	species	Microcotyle mugilis
146926	Sparicotyle chrysophrii	species	Sparicotyle chrysophryii
79793	Macrostomum appendiculatum	species	Macrostomum hystricinum
1311971	Baicalellia beauchampi	species	Canetellia beauchampi
575513	Skrjabiniella aculeata	species	Prosorhynchus aculeatus
1094385	Parvatrema minutum	species	Meiogymnophallus minutus
232408	Maritrema gratiosum	species	Maritrema arenaria
1795664	Nephromonorcha lari	species	Renicola lari
942655	Raspailia (Raspailia) ramosa	species	Raspailia ramosa
458502	Lissodendoryx (Lissodendoryx) isodictyalis	species	Lissodendoryx isodictyalis
252961	Crella (Crella) elegans	species	Crella elegans
942644	Crella (Yvesia) rosea	species	Crella rosea
1336808	Clathria (Microciona) armata	species	Clathria armata
1336809	Clathria (Microciona) atrasanguinea	species	Clathria atrasanguinea
942647	Mycale (Aegogropila) rotalis	species	Mycale rotalis
942633	Mycale (Anomomycale) titubans	species	Mycale titubans
1336817	Mycale (Carmia) macilenta	species	Mycale macilenta
1336818	Mycale (Carmia) minima	species	Mycale minima
1336819	Mycale (Carmia) subclavata	species	Mycale subclavata
145470	Halichondria (Halichondria) bowerbanki	species	Halichondria bowerbanki
1336888	Terpios gelatinosa	species	Terpios gelatinosus
6047	Geodia gigas	species	Geodia cydonium
1909727	Levantiniella levantinensis	species	Levantinella levantinensis
576305	Itaquascon ramazzottii	species	Astatumen trinacriae
3030862	Labyrinthuloides minuta	species	Aplanochytrium minuta
87105	Oblongichytrium multirudimentale	species	Thraustochytrium multirudimentale
2969762	Plasmodiophora bicaudata	species	Feldmanniella bicaudata
881006	Porpostoma notatum	species	Porpostoma notata
1176361	Cyttarocylis ampulla	species	Petalotricha ampulla
1197881	Eutintinnus lusus-undae	species	Eutintinnus lususundae
692520	Acineta foetida	species	Acineta tuberosa
933849	Haynesina orbicularis	species	Haynesina orbiculare
35139	Holococcolithophora sphaeroidea	species	Calyptrosphaera sphaeroidea
2605704	Colpodella edax	species	Alphamonas edax
1050097	Dinophysis fava	species	Phalacroma favus
109157	Alexandrium taylori	species	Alexandrium taylorii
216884	Gonyaulax digitalis	species	Gonyaulax digitale
