taxon_id	input	rank
1186076	Jupunba mataybifolia	species
45372	Abies alba	species
341012	Abuta	genus
3631	Abutilon theophrasti	species
205042	Acacia dealbata	species
1532233	Acalypha virginica	species
1851328	Acanthus hungaricus	species
66205	Acer campestre	species
168566	Acer monspessulanum	species
1532222	Acer x martinii	species
4023	Acer negundo	species
168567	Acer opalus	species
4025	Acer platanoides	species
59314	Orchis anthropophora	species
1904701	Achatocarpus nigricans	species
282717	Achillea ageratum	species
282720	Achillea aspleniifolia	species
282721	Achillea atrata	species
282726	Achillea clavennae	species
282727	Achillea clusiana	species
282730	Achillea collina	species
282732	Achillea crithmifolia	species
282733	Achillea distans	species
282734	Achillea erba-rotta	species
282750	Achillea moschata	species
282736	Achillea filipendulina	species
282746	Achillea macrophylla	species
482477	Achillea millefolium subsp. millefolium	subspecies
282748	Achillea millefolium subsp. sudetica	subspecies
282752	Achillea nana	species
282753	Achillea nobilis	species
1532235	Achillea odorata	species
282755	Achillea oxyloba	species
282766	Achillea schurii	species
282756	Achillea pannonica	species
133233	Achillea ptarmica	species
282763	Achillea roseoalba	species
282767	Achillea setacea	species
1532234	Achillea distans subsp. stricta	subspecies
1532236	Achillea tomentosa	species
487912	Achnatherum calamagrostis	species
496614	Acicarpha spathulata	species
224743	Clinopodium alpinum	species
306377	Clinopodium acinos	species
112594	Aconitum variegatum	species
1532237	Aconitum angustifolium	species
112588	Aconitum anthora	species
1532238	Aconitum burnatii	species
1907863	Aconitum firmum subsp. moravicum	subspecies
1532241	Aconitum lamarckii	species
516012	Aconitum lycoctonum subsp. vulparia	subspecies
112590	Aconitum moldavicum	species
1532242	Aconitum napellus subsp. lusitanicum	subspecies
1532244	Aconitum tauricum	species
1532243	Aconitum napellus subsp. vulgare	subspecies
1532239	Aconitum degenii subsp. paniculatum	subspecies
1532240	Aconitum degenii subsp. valesiacum	subspecies
64025	Actaea spicata	species
1927898	Actinidia sp. CR-2016	species
361368	Adenophora liliifolia	species
1346275	Adenostyles alliariae	species
1395540	Adenostyles glabra	species
217500	Adenostyles leucophylla	species
13818	Adiantum capillus-veneris	species
113211	Adonis aestivalis	species
1532245	Adonis aestivalis subsp. squarrosa	subspecies
212759	Adonis annua	species
1532246	Adonis flammea	species
1532247	Adonis pyrenaica	species
46985	Adonis vernalis	species
4208	Adoxa moschatellina	species
713979	Aechmea bromeliifolia	species
130456	Aegilops cylindrica	species
130460	Aegilops neglecta	species
130459	Aegilops geniculata	species
39391	Aegilops triuncialis	species
40902	Aegopodium podagraria	species
43364	Aesculus hippocastanum	species
1532248	Aethionema saxatile subsp. ovalifolium	subspecies
202778	Aethionema saxatile	species
72656	Aethionema	genus
1532249	Aethionema thomasianum	species
40954	Aethusa cynapium	species
324802	Afrostyrax lepidophyllus	species
39510	Agave americana	species
1186077	Agonandra silvatica	species
57912	Agrimonia eupatoria	species
1155245	Agrimonia procera	species
4593	Agropyron cristatum	species
39848	Agrostemma githago	species
1395541	Agrostis alpina	species
218142	Agrostis canina	species
204232	Agrostis capillaris	species
345916	Agrostis gigantea	species
1395542	Agrostis rupestris	species
1532250	Agrostis schleicheri	species
1395543	Agrostis schraderiana	species
63632	Agrostis stolonifera	species
247443	Agrostis vinealis	species
1211427	Aira elegantissima	species
388689	Airopsis tenella	species
49984	Ajuga chamaepitys	species
1532251	Ajuga genevensis	species
