taxon_id	input	rank
1507328	Abeillia abeillei	species
752199	Abroscopus albogularis	species
565568	Abroscopus schisticeps	species
330771	Abroscopus superciliaris	species
125058	Aburria aburri	species
266413	Acanthagenys rufogularis	species
54769	Acanthis flammea	species
90719	Acanthis hornemanni	species
2780113	Acanthis johannis	species
57068	Acanthisitta chloris	species
117185	Acanthiza apicalis	species
108821	Acanthiza chrysorrhoa	species
2489339	Acanthiza cinerea	species
117186	Acanthiza ewingii	species
117188	Acanthiza inornata	species
117189	Acanthiza iredalei	species
117190	Acanthiza katherina	species
117191	Acanthiza lineata	species
117493	Acanthiza murina	species
117192	Acanthiza nana	species
117193	Acanthiza pusilla	species
117195	Acanthiza reguloides	species
117197	Acanthiza robustirostris	species
117199	Acanthiza uropygialis	species
266335	Acanthorhynchus superciliosus	species
266336	Acanthorhynchus tenuirostris	species
720576	Acanthornis magna	species
2868200	Accipiter albogularis	species
387787	Accipiter badius	species
321116	Accipiter bicolor	species
2884257	Accipiter brachyurus	species
387791	Accipiter brevipes	species
2884258	Accipiter butleri	species
993364	Accipiter castanilius	species
518695	Accipiter cirrocephalus	species
2868202	Accipiter collaris	species
261198	Accipiter cooperii	species
2900696	Accipiter erythrauchen	species
387793	Accipiter erythropus	species
387794	Accipiter fasciatus	species
387795	Accipiter francesiae	species
8957	Accipiter gentilis	species
2900697	Accipiter griseiceps	species
258530	Accipiter gularis	species
1037346	Accipiter gundlachi	species
1620263	Accipiter haplochrous	species
2900698	Accipiter henicogrammus	species
387797	Accipiter henstii	species
2868207	Accipiter hiogaster	species
387798	Accipiter imitator	species
2911130	Accipiter luteoschistaceus	species
993370	Accipiter madagascariensis	species
387799	Accipiter melanochlamys	species
387800	Accipiter melanoleucus	species
2571053	Accipiter meyerianus	species
993371	Accipiter minullus	species
2911131	Accipiter nanus	species
211598	Accipiter nisus	species
387801	Accipiter novaehollandiae	species
387803	Accipiter ovampensis	species
387804	Accipiter poliocephalus	species
387805	Accipiter poliogaster	species
2915014	Accipiter princeps	species
2911133	Accipiter rhodogaster	species
2219150	Accipiter rufitorques	species
518696	Accipiter rufiventris	species
387806	Accipiter soloensis	species
56330	Accipiter striatus	species
2868208	Accipiter trinotatus	species
210844	Accipiter trivirgatus	species
387810	Accipiter virgatus	species
866358	Aceros nipalensis	species
513298	Acridotheres albocinctus	species
513302	Acridotheres burmannicus	species
513299	Acridotheres cinereus	species
451382	Acridotheres cristatellus	species
245038	Acridotheres fuscus	species
451383	Acridotheres ginginianus	species
451384	Acridotheres grandis	species
451385	Acridotheres javanicus	species
513300	Acridotheres melanopterus	species
279927	Acridotheres tristis	species
1602266	Acritillas indica	species
589931	Acrobatornis fonsecai	species
589933	Acropternis orthonyx	species
8992	Acryllium vulturinum	species
2231372	Actenoides bougainvillei	species
342375	Actenoides concretus	species
1651254	Actenoides hombroni	species
2231375	Actenoides monachus	species
2231378	Actenoides princeps	species
889799	Actinodura egertoni	species
889800	Actinodura ramsayi	species
320702	Actitis hypoleucos	species
190659	Actitis macularius	species
118783	Actophilornis africanus	species
304594	Adelomyia melanogenys	species
190660	Aechmophorus clarkii	species
57236	Aechmophorus occidentalis	species
73327	Aegithalos caudatus	species
312068	Aegithalos concinnus	species
762568	Aegithalos glaucogularis	species
762614	Aegithalos iouschistos	species
762619	Aegithalos leucogenys	species
762620	Aegithalos niveogularis	species
56265	Aegolius acadicus	species
103375	Aegolius funereus	species
126850	Aegolius harrisii	species
48277	Aegotheles albertisi	species
191442	Aegotheles archboldi	species
48278	Aegotheles bennettii	species
671283	Aegotheles crinifrons	species
48279	Aegotheles cristatus	species
671282	Aegotheles insignis	species
191444	Aegotheles savesi	species
671284	Aegotheles tatei	species
191441	Aegotheles wallacii	species
8959	Aegypius monachus	species
30401	Aepypodius arfakianus	species
1517985	Aepypodius bruijnii	species
46475	Aerodramus bartschi	species
46488	Aerodramus brevirostris	species
